bus_id,city,city_code,adapted,agency,line_code,line_url,line_fare,latitude,longitude,bus_speed,is_eletric,bus_type,bus_direction,updated_at
SAO_8319-10,São Paulo,3550308,True,,33244,,,-23.553324,-46.7554405,,,,2,2023-06-17T04:02:24+00:00
SAO_8319-10,São Paulo,3550308,True,,33244,,,-23.552188,-46.750964249999996,,,,2,2023-06-17T04:02:19+00:00
SAO_8319-10,São Paulo,3550308,True,,33244,,,-23.524667,-46.705526000000006,,,,2,2023-06-17T04:01:48+00:00
SAO_2770-10,São Paulo,3550308,True,,33011,,,-23.539380375,-46.431489625,,,,2,2023-06-17T04:02:21+00:00
SAO_2770-10,São Paulo,3550308,True,,33011,,,-23.542133,-46.4148525,,,,2,2023-06-17T04:02:10+00:00
SAO_2770-10,São Paulo,3550308,True,,33011,,,-23.538865,-46.431186499999995,,,,2,2023-06-17T04:02:02+00:00
SAO_2770-10,São Paulo,3550308,True,,33011,,,-23.5019935,-46.47103,,,,2,2023-06-17T04:02:05+00:00
SAO_2770-10,São Paulo,3550308,True,,33011,,,-23.527441500000002,-46.417909,,,,2,2023-06-17T04:02:11+00:00
SAO_8004-10,São Paulo,3550308,True,,34022,,,-23.470457,-46.751476499999995,,,,2,2023-06-17T04:02:15+00:00
SAO_8004-10,São Paulo,3550308,False,,34022,,,-23.5198465,-46.722371,,,,2,2023-06-17T04:01:52+00:00
SAO_8004-10,São Paulo,3550308,True,,34022,,,-23.470457,-46.751476499999995,,,,2,2023-06-17T04:02:03+00:00
SAO_8004-10,São Paulo,3550308,True,,34022,,,-23.480377,-46.74526625,,,,2,2023-06-17T04:01:54+00:00
SAO_7059-10,São Paulo,3550308,True,,34692,,,-23.6309525,-46.773810499999996,,,,2,2023-06-17T04:02:07+00:00
SAO_7059-10,São Paulo,3550308,True,,34692,,,-23.658301,-46.7819395,,,,2,2023-06-17T04:02:00+00:00
SAO_7059-10,São Paulo,3550308,True,,34692,,,-23.661808,-46.783192,,,,2,2023-06-17T04:01:57+00:00
SAO_576C-10,São Paulo,3550308,True,,34058,,,-23.656567749999997,-46.65466275,,,,2,2023-06-17T04:02:06+00:00
SAO_576C-10,São Paulo,3550308,True,,34058,,,-23.678123999999997,-46.6840055,,,,2,2023-06-17T04:02:01+00:00
SAO_576C-10,São Paulo,3550308,True,,34058,,,-23.649073,-46.6630605,,,,2,2023-06-17T04:02:05+00:00
SAO_576C-10,São Paulo,3550308,True,,34058,,,-23.638162,-46.6322935,,,,2,2023-06-17T04:01:49+00:00
SAO_576C-10,São Paulo,3550308,True,,34058,,,-23.65126925,-46.70358575,,,,2,2023-06-17T04:02:10+00:00
SAO_576C-10,São Paulo,3550308,True,,34058,,,-23.6377235,-46.63196,,,,2,2023-06-17T04:02:20+00:00
SAO_6822-10,São Paulo,3550308,True,Del Rey,22,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-22-Sao_Paulo-242-868760-496394-0,4.5,-23.654173,-46.762701500000006,,,,1,2023-06-17T04:02:13+00:00
SAO_6822-10,São Paulo,3550308,True,Del Rey,22,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-22-Sao_Paulo-242-868760-496394-0,4.5,-23.6536315,-46.789668000000006,,,,1,2023-06-17T04:02:17+00:00
SAO_6822-10,São Paulo,3550308,True,Del Rey,22,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-22-Sao_Paulo-242-868760-496394-0,4.5,-23.6405435,-46.780812,,,,1,2023-06-17T04:01:47+00:00
SAO_6055-10,São Paulo,3550308,True,,33914,,,-23.678064999999997,-46.6840695,,,,2,2023-06-17T04:02:25+00:00
SAO_6055-10,São Paulo,3550308,True,,33914,,,-23.689809500000003,-46.6976885,,,,2,2023-06-17T04:02:22+00:00
SAO_6055-10,São Paulo,3550308,True,,33914,,,-23.716895,-46.699312750000004,,,,2,2023-06-17T04:01:57+00:00
SAO_6055-10,São Paulo,3550308,True,,33914,,,-23.755657624999998,-46.708854,,,,2,2023-06-17T04:02:18+00:00
SAO_8610-10,São Paulo,3550308,True,,34831,,,-23.586352499999997,-46.757975,,,,2,2023-06-17T04:02:12+00:00
SAO_8610-10,São Paulo,3550308,True,,34831,,,-23.568122375,-46.660177,,,,2,2023-06-17T04:02:03+00:00
SAO_8610-10,São Paulo,3550308,True,,34831,,,-23.5919185,-46.79095825,,,,2,2023-06-17T04:02:07+00:00
SAO_3024-10,São Paulo,3550308,True,,33045,,,-23.609363,-46.5289255,,,,2,2023-06-17T04:01:43+00:00
SAO_3024-10,São Paulo,3550308,True,,33045,,,-23.609526,-46.529048,,,,2,2023-06-17T04:02:19+00:00
SAO_3024-10,São Paulo,3550308,True,,33045,,,-23.592894,-46.545981,,,,2,2023-06-17T04:01:44+00:00
SAO_6076-10,São Paulo,3550308,True,,33933,,,-23.661725,-46.7062455,,,,2,2023-06-17T04:02:10+00:00
SAO_6076-10,São Paulo,3550308,True,,33933,,,-23.6995285,-46.7010475,,,,2,2023-06-17T04:01:51+00:00
SAO_6076-10,São Paulo,3550308,True,,33933,,,-23.730773,-46.688051,,,,2,2023-06-17T04:02:22+00:00
SAO_6414-10,São Paulo,3550308,True,,33128,,,-23.577875999999996,-46.6711985,,,,2,2023-06-17T04:02:22+00:00
SAO_6414-10,São Paulo,3550308,True,,33128,,,-23.618018499999998,-46.697607375000004,,,,2,2023-06-17T04:02:19+00:00
SAO_6414-10,São Paulo,3550308,True,,33128,,,-23.637452,-46.696471,,,,2,2023-06-17T04:02:16+00:00
SAO_6414-10,São Paulo,3550308,True,,33128,,,-23.670013,-46.712187,,,,2,2023-06-17T04:02:18+00:00
SAO_6414-10,São Paulo,3550308,True,,33128,,,-23.66966975,-46.712165,,,,2,2023-06-17T04:01:53+00:00
SAO_3746-10,São Paulo,3550308,True,,33051,,,-23.54381825,-46.59206399999999,,,,2,2023-06-17T04:02:00+00:00
SAO_3746-10,São Paulo,3550308,True,,33051,,,-23.542912,-46.588283000000004,,,,2,2023-06-17T04:01:53+00:00
SAO_3746-10,São Paulo,3550308,True,,33051,,,-23.542912,-46.588283000000004,,,,2,2023-06-17T04:01:44+00:00
SAO_3746-10,São Paulo,3550308,True,,33051,,,-23.559708,-46.566953,,,,2,2023-06-17T03:59:08+00:00
SAO_3746-10,São Paulo,3550308,True,,33051,,,-23.5867205,-46.5144505,,,,2,2023-06-17T04:01:59+00:00
SAO_3746-10,São Paulo,3550308,True,,33051,,,-23.594412499999997,-46.5029525,,,,2,2023-06-17T04:02:14+00:00
SAO_3746-10,São Paulo,3550308,True,,33051,,,-23.594412499999997,-46.5029525,,,,2,2023-06-17T04:01:48+00:00
SAO_6035-21,São Paulo,3550308,True,,34563,,,-23.7283575,-46.761717000000004,,,,2,2023-06-17T04:01:49+00:00
SAO_6035-21,São Paulo,3550308,True,,34563,,,-23.678265,-46.735129,,,,2,2023-06-17T04:02:11+00:00
SAO_8199-10,São Paulo,3550308,True,EMTU,807,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-807-Sao_Paulo-242-2038937-36419583-0,7.8,-23.474243,-46.66870275000001,,,,1,2023-06-17T04:02:00+00:00
SAO_8199-10,São Paulo,3550308,True,EMTU,807,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-807-Sao_Paulo-242-2038937-36419583-0,7.8,-23.4709645,-46.750268000000005,,,,1,2023-06-17T04:01:56+00:00
SAO_8199-10,São Paulo,3550308,True,EMTU,807,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-807-Sao_Paulo-242-2038937-36419583-0,7.8,-23.4903845,-46.715956000000006,,,,1,2023-06-17T04:02:12+00:00
SAO_517J-10,São Paulo,3550308,True,,33897,,,-23.675916,-46.66033175,,,,2,2023-06-17T04:01:32+00:00
SAO_517J-10,São Paulo,3550308,True,,33897,,,-23.6743265,-46.6630485,,,,2,2023-06-17T04:02:13+00:00
SAO_517J-10,São Paulo,3550308,True,,33897,,,-23.620471000000002,-46.697004,,,,2,2023-06-17T04:01:33+00:00
SAO_517J-10,São Paulo,3550308,True,,33897,,,-23.686496749999996,-46.6570255,,,,2,2023-06-17T04:01:20+00:00
SAO_517J-10,São Paulo,3550308,True,,33897,,,-23.637315,-46.6773475,,,,2,2023-06-17T04:02:07+00:00
SAO_819A-10,São Paulo,3550308,True,Rápido Campinas,803,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-803-Sao_Paulo-242-858660-544941-0,5.3,-23.435499999999998,-46.71588675,,,,1,2023-06-17T04:01:56+00:00
SAO_819A-10,São Paulo,3550308,True,Rápido Campinas,803,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-803-Sao_Paulo-242-858660-544941-0,5.3,-23.4530415,-46.737204,,,,1,2023-06-17T04:02:22+00:00
SAO_819A-10,São Paulo,3550308,True,Rápido Campinas,803,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-803-Sao_Paulo-242-858660-544941-0,5.3,-23.438405,-46.748092,,,,1,2023-06-17T04:02:12+00:00
SAO_819A-10,São Paulo,3550308,True,Rápido Campinas,803,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-803-Sao_Paulo-242-858660-544941-0,5.3,-23.438405,-46.748092,,,,1,2023-06-17T04:01:44+00:00
SAO_819A-10,São Paulo,3550308,True,Rápido Campinas,803,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-803-Sao_Paulo-242-858660-544941-0,5.3,-23.4535945,-46.6986795,,,,1,2023-06-17T04:01:56+00:00
SAO_819A-10,São Paulo,3550308,True,Rápido Campinas,803,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-803-Sao_Paulo-242-858660-544941-0,5.3,-23.438405,-46.748092,,,,1,2023-06-17T04:02:12+00:00
SAO_819A-10,São Paulo,3550308,True,Rápido Campinas,803,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-803-Sao_Paulo-242-858660-544941-0,5.3,-23.488441875,-46.675133875,,,,1,2023-06-17T04:02:16+00:00
SAO_819A-10,São Paulo,3550308,True,Rápido Campinas,803,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-803-Sao_Paulo-242-858660-544941-0,5.3,-23.466349,-46.679257,,,,1,2023-06-17T04:01:32+00:00
SAO_819A-10,São Paulo,3550308,True,Rápido Campinas,803,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-803-Sao_Paulo-242-858660-544941-0,5.3,-23.438405,-46.748092,,,,1,2023-06-17T04:01:55+00:00
