bus_id,city,city_code,adapted,agency,line_code,line_url,line_fare,latitude,longitude,bus_speed,is_eletric,bus_type,bus_direction,updated_at
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.6335585,-46.4430015,,,,1,2023-06-15T17:51:03+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.536688875000003,-46.557333375,,,,1,2023-06-15T17:50:54+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.6335585,-46.4430015,,,,1,2023-06-15T17:50:53+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.5386545,-46.565125,,,,1,2023-06-15T17:49:20+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.628144,-46.4456835,,,,1,2023-06-15T17:51:07+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.6335585,-46.4430015,,,,1,2023-06-15T17:51:22+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.612640499999998,-46.4676285,,,,1,2023-06-15T17:51:00+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.594869000000003,-46.46533650000001,,,,1,2023-06-15T17:51:11+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.6335585,-46.4430015,,,,1,2023-06-15T17:50:52+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.6335585,-46.4430015,,,,1,2023-06-15T17:50:54+00:00
SAO_407E-10,São Paulo,3550308,True,,2215,,,-23.569812,-46.504021,,,,1,2023-06-15T17:51:27+00:00
SAO_2435-10,São Paulo,3550308,True,,32978,,,-23.524316,-46.5077245,,,,2,2023-06-15T17:45:07+00:00
SAO_2435-10,São Paulo,3550308,True,,32978,,,-23.5289775,-46.4795655,,,,2,2023-06-15T17:51:24+00:00
SAO_2435-10,São Paulo,3550308,True,,32978,,,-23.526540999999998,-46.55352475,,,,2,2023-06-15T17:51:19+00:00
SAO_2017-10,São Paulo,3550308,True,,33671,,,-23.49893775,-46.415122249999996,,,,2,2023-06-15T17:51:20+00:00
SAO_2017-10,São Paulo,3550308,True,,33671,,,-23.519009500000003,-46.412976,,,,2,2023-06-15T17:51:34+00:00
SAO_2017-10,São Paulo,3550308,True,,33671,,,-23.495069,-46.4366045,,,,2,2023-06-15T17:50:30+00:00
SAO_3766-10,São Paulo,3550308,True,,33823,,,-23.538100375,-46.454151374999995,,,,2,2023-06-15T17:51:02+00:00
SAO_3766-10,São Paulo,3550308,True,,33823,,,-23.530976000000003,-46.44533225,,,,2,2023-06-15T17:51:27+00:00
SAO_3766-10,São Paulo,3550308,True,,33823,,,-23.553821499999998,-46.428109,,,,2,2023-06-15T17:51:28+00:00
SAO_3766-10,São Paulo,3550308,True,,33823,,,-23.540115999999998,-46.439631,,,,2,2023-06-15T17:51:23+00:00
