bus_id,city,city_code,adapted,agency,line_code,line_url,line_fare,latitude,longitude,bus_speed,is_eletric,bus_type,bus_direction,updated_at
SAO_407N-10,São Paulo,3550308,True,,2169,,,-23.58055825,-46.413486750000004,,,,1,2023-06-17T22:55:01+00:00
SAO_407N-10,São Paulo,3550308,True,,2169,,,-23.5824475,-46.407562999999996,,,,1,2023-06-17T22:54:05+00:00
SAO_407N-10,São Paulo,3550308,True,,2169,,,-23.534121,-46.543020999999996,,,,1,2023-06-17T22:54:43+00:00
SAO_407N-10,São Paulo,3550308,True,,2169,,,-23.594050000000003,-46.4207975,,,,1,2023-06-17T22:53:41+00:00
SAO_407N-10,São Paulo,3550308,True,,2169,,,-23.5867195,-46.4857175,,,,1,2023-06-17T22:54:30+00:00
SAO_407N-10,São Paulo,3550308,True,,2169,,,-23.553596,-46.5179965,,,,1,2023-06-17T22:54:23+00:00
SAO_1771-10,São Paulo,3550308,True,,634,,,-23.479376375,-46.603372625,,,,1,2023-06-17T22:54:42+00:00
SAO_1771-10,São Paulo,3550308,True,,634,,,-23.502498000000003,-46.62359549999999,,,,1,2023-06-17T22:54:46+00:00
SAO_1771-10,São Paulo,3550308,True,,634,,,-23.433018,-46.578883000000005,,,,1,2023-06-17T22:54:51+00:00
SAO_118C-10,São Paulo,3550308,True,,33287,,,-23.45342375,-46.67121625,,,,2,2023-06-17T22:54:36+00:00
SAO_118C-10,São Paulo,3550308,True,,33287,,,-23.470727,-46.644209000000004,,,,2,2023-06-17T22:53:17+00:00
SAO_118C-10,São Paulo,3550308,True,,33287,,,-23.500336,-46.624546,,,,2,2023-06-17T22:54:52+00:00
SAO_118C-10,São Paulo,3550308,True,,33287,,,-23.457580999999998,-46.6730125,,,,2,2023-06-17T22:54:54+00:00
SAO_118C-10,São Paulo,3550308,True,,33287,,,-23.4579625,-46.67248,,,,2,2023-06-17T22:54:48+00:00
SAO_118C-10,São Paulo,3550308,True,,33287,,,-23.538724000000002,-46.648355,,,,2,2023-06-17T22:54:32+00:00
SAO_118C-10,São Paulo,3550308,True,,33287,,,-23.517211125,-46.62507725,,,,2,2023-06-17T22:54:29+00:00
SAO_118C-10,São Paulo,3550308,True,,33287,,,-23.532653749999998,-46.63680125,,,,2,2023-06-17T22:54:29+00:00
SAO_6840-10,São Paulo,3550308,True,EMTU,201,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-201-Sao_Paulo-242-2038937-58093160-0,20.4,-23.67780625,-46.77315425,,,,1,2023-06-17T22:54:31+00:00
SAO_6840-10,São Paulo,3550308,True,EMTU,201,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-201-Sao_Paulo-242-2038937-58093160-0,20.4,-23.702687,-46.7833245,,,,1,2023-06-17T22:54:57+00:00
SAO_6840-10,São Paulo,3550308,True,EMTU,201,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-201-Sao_Paulo-242-2038937-58093160-0,20.4,-23.7317975,-46.7861475,,,,1,2023-06-17T22:54:28+00:00
