bus_id,city,city_code,adapted,agency,line_code,line_url,line_fare,latitude,longitude,bus_speed,is_eletric,bus_type,bus_direction,updated_at
CUR_HI857,Curitiba,4106902,1,,809,,,-25.441445,-49.344968,,False,7,1,2023-06-16T06:33:00.482885+00:00
CUR_EA192,Curitiba,4106902,1,,519,,,-25.532065,-49.258711,,False,1,1,2023-06-16T06:33:00.482885+00:00
CUR_MI852,Curitiba,4106902,1,,989,,,-25.435916,-49.274471,,False,7,,2023-06-16T06:33:00.482885+00:00
CUR_KA299,Curitiba,4106902,1,,509,,,-25.515721,-49.230671,,False,1,2,2023-06-16T06:33:00.482885+00:00
CUR_DC851,Curitiba,4106902,1,,489,,,-25.466265,-49.19459,,False,7,,2023-06-16T06:33:00.482885+00:00
CUR_GI855,Curitiba,4106902,1,,689,,,-25.47879,-49.28224,,False,7,1,2023-06-16T06:33:00.482885+00:00
CUR_HI852,Curitiba,4106902,1,Auto Viação São José,209,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-209_PIT_PRA%C3%87A_DA_JUVENTUDE_BLANCO_POMBO-Curitiba-942-857412-67079270-0,-1.0,-25.492693,-49.293176,,False,7,2,2023-06-16T06:33:00.482885+00:00
CUR_BI856,Curitiba,4106902,1,Auto Viação São José,209,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-209_PIT_PRA%C3%87A_DA_JUVENTUDE_BLANCO_POMBO-Curitiba-942-857412-67079270-0,-1.0,-25.377163,-49.223421,,False,7,1,2023-06-16T06:33:00.482885+00:00
CUR_HI013,Curitiba,4106902,1,,609,,,-25.436258,-49.273736,,False,1,1,2023-06-16T06:33:00.482885+00:00
CUR_BI896,Curitiba,4106902,1,,188,,,-25.393695,-49.291291,,False,7,2,2023-06-16T06:33:00.482885+00:00
CUR_BI853,Curitiba,4106902,1,,188,,,-25.46994,-49.239793,,False,7,1,2023-06-16T06:33:00.482885+00:00
CUR_JI859,Curitiba,4106902,1,,789,,,-25.437226,-49.27323,,False,7,,2023-06-16T06:33:00.482885+00:00
CUR_BI850,Curitiba,4106902,1,,889,,,-25.41752,-49.358816,,False,7,,2023-06-16T06:33:00.482885+00:00
CUR_DA301,Curitiba,4106902,1,,309,,,-25.439503,-49.227425,,False,3,,2023-06-16T06:32:00.482885+00:00
CUR_BI878,Curitiba,4106902,1,,229,,,-25.39145,-49.224781,,False,7,,2023-06-16T06:33:00.482885+00:00
CUR_JI852,Curitiba,4106902,1,,788,,,-25.467615,-49.344048,,False,7,,2023-06-16T06:33:00.482885+00:00
CUR_BI868,Curitiba,4106902,1,,189,,,-25.37729,-49.276738,,False,7,,2023-06-16T06:33:00.482885+00:00
CUR_BI895,Curitiba,4106902,1,,389,,,-25.416846,-49.223675,,False,7,,2023-06-16T06:33:00.482885+00:00
CUR_EA189,Curitiba,4106902,1,,549,,,-25.51632,-49.230721,,False,1,2,2023-06-16T06:33:00.482885+00:00
CUR_HI027,Curitiba,4106902,1,,679,,,-25.580173,-49.33534,,False,1,,2023-06-16T06:33:00.482885+00:00
